vars,id,creation_time,failed,failed_reason,time_of_death,type,participant_id,question,answer,page_type,successful_validation,client_ip_address,metadata_,class,object_type
{},652,2023-11-29 17:20:35,False,,,Response,15,question_page,4,ModularPage,True,82.27.22.232,"{""time_taken"": 438.767, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:13:16.326Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:13:54.077Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:13:54.077Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:13:54.086Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:14:08.170Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:14:08.170Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:14:08.170Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:14:08.171Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:14:08.171Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:14:08.172Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:20:35.067Z"", ""info"": {""buttonId"": ""4""}}], ""prompt"": {""text"": ""<h5>How much do you like the song?</h5> <i><i>Trial number 2 out of 43 trials.</i></i>"", ""url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [1, 2, 3, 4, 5, 6, 7], ""labels"": [""(1) Very unpleasant"", ""(2)"", ""(3)"", ""(4)"", ""(5)"", ""(6)"", ""(7) Very pleasant""]}}",Response,_Response
{},653,2023-11-29 17:20:40,False,,,Response,12,stompr,"{""STOMPR_choices"": {""Alternative"": ""4"", ""Bluegrass"": ""4"", ""Blues"": ""6"", ""Classical"": ""2"", ""Country"": ""6"", ""Dance/Electronica"": ""1"", ""Folk"": ""2"", ""Funk"": ""1"", ""Gospel"": ""1"", ""Heavy Metal"": ""2"", ""World"": ""2"", ""Jazz"": ""4"", ""New Age"": ""2"", ""Oldies"": ""6"", ""Opera"": ""1"", ""Pop"": ""7"", ""Punk"": ""4"", ""Rap/hip-hop"": ""2"", ""Reggae"": ""2"", ""Religious"": ""3"", ""Rock"": ""7"", ""Soul/R&B"": ""6"", ""Soundtracks/theme song"": ""7""}}",STOMPR,True,94.192.14.74,"{""time_taken"": 64.549, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:19:38.348Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:19:38.392Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:19:38.396Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:19:38.406Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:19:38.407Z"", ""info"": null}], ""prompt"": {""text"": ""Rate your preferences for each music genre on a scale from 1 (Dislike Strongly) to 7 (Like Strongly).""}, ""control"": {}}",Response,_Response
{},654,2023-11-29 17:20:43,False,,,Response,12,info,,InfoPage,True,94.192.14.74,"{""time_taken"": 2.36, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:20:43.231Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:20:43.252Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:20:43.257Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:20:43.271Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:20:43.271Z"", ""info"": null}], ""content"": ""Finally, we would like to ask you some questions about your personality.""}",Response,_Response
{},655,2023-11-29 17:20:46,False,,,Response,19,question_page,2,ModularPage,True,99.231.241.163,"{""time_taken"": 15.643, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:20:28.494Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:20:29.014Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:20:29.014Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:20:29.023Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:20:43.124Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:20:43.124Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:20:43.124Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:20:43.124Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:20:43.126Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:20:43.126Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:20:44.109Z"", ""info"": {""buttonId"": ""2""}}], ""prompt"": {""text"": ""<h5>How much do you like the song?</h5> <i><i>Trial number 18 out of 43 trials.</i></i>"", ""url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [1, 2, 3, 4, 5, 6, 7], ""labels"": [""(1) Very unpleasant"", ""(2)"", ""(3)"", ""(4)"", ""(5)"", ""(6)"", ""(7) Very pleasant""]}}",Response,_Response
{},656,2023-11-29 17:20:49,False,,,Response,16,question_page,4,ModularPage,True,94.8.190.208,"{""time_taken"": 17.893, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 5.95, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:20:34.133Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:20:36.460Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:20:36.460Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:20:36.470Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:20:50.566Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:20:50.566Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:20:50.567Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:20:50.567Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:20:50.570Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:20:50.571Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:20:51.994Z"", ""info"": {""buttonId"": ""4""}}], ""prompt"": {""text"": ""<h5>How much do you like the song?</h5> <i><i>Trial number 34 out of 43 trials.</i></i>"", ""url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_051.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [1, 2, 3, 4, 5, 6, 7], ""labels"": [""(1) Very unpleasant"", ""(2)"", ""(3)"", ""(4)"", ""(5)"", ""(6)"", ""(7) Very pleasant""]}}",Response,_Response
{},657,2023-11-29 17:20:53,False,,,Response,13,question_page,3,ModularPage,True,92.7.46.131,"{""time_taken"": 29.3, ""platform"": ""Chrome 119.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:20:23.652Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:20:25.120Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:20:25.121Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:20:25.131Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:20:39.221Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:20:39.221Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:20:39.222Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:20:39.223Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:20:39.223Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:20:39.228Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:20:52.914Z"", ""info"": {""buttonId"": ""3""}}], ""prompt"": {""text"": ""<h5>How much do you like the song?</h5> <i><i>Trial number 8 out of 43 trials.</i></i>"", ""url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_095.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [1, 2, 3, 4, 5, 6, 7], ""labels"": [""(1) Very unpleasant"", ""(2)"", ""(3)"", ""(4)"", ""(5)"", ""(6)"", ""(7) Very pleasant""]}}",Response,_Response
{},658,2023-11-29 17:21:04,False,,,Response,19,question_page,3,ModularPage,True,99.231.241.163,"{""time_taken"": 16.758, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:20:45.645Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:20:46.202Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:20:46.202Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:20:46.212Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:21:00.299Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:21:00.299Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:21:00.299Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:21:00.300Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:21:00.300Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:21:00.301Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:21:02.374Z"", ""info"": {""buttonId"": ""3""}}], ""prompt"": {""text"": ""<h5>How much do you like the song?</h5> <i><i>Trial number 19 out of 43 trials.</i></i>"", ""url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_107.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [1, 2, 3, 4, 5, 6, 7], ""labels"": [""(1) Very unpleasant"", ""(2)"", ""(3)"", ""(4)"", ""(5)"", ""(6)"", ""(7) Very pleasant""]}}",Response,_Response
{},659,2023-11-29 17:21:06,False,,,Response,16,question_page,6,ModularPage,True,94.8.190.208,"{""time_taken"": 16.3, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 5.95, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:20:53.447Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:20:55.048Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:20:55.048Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:20:55.057Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:21:09.154Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:21:09.155Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:21:09.156Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:21:09.157Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:21:09.165Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:21:09.168Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:21:09.711Z"", ""info"": {""buttonId"": ""6""}}], ""prompt"": {""text"": ""<h5>How much do you like the song?</h5> <i><i>Trial number 35 out of 43 trials.</i></i>"", ""url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_030.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [1, 2, 3, 4, 5, 6, 7], ""labels"": [""(1) Very unpleasant"", ""(2)"", ""(3)"", ""(4)"", ""(5)"", ""(6)"", ""(7) Very pleasant""]}}",Response,_Response
{},660,2023-11-29 17:21:15,False,,,Response,13,question_page,4,ModularPage,True,92.7.46.131,"{""time_taken"": 21.258, ""platform"": ""Chrome 119.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:20:53.822Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:20:55.432Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:20:55.432Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:20:55.442Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:21:09.527Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:21:09.527Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:21:09.528Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:21:09.529Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:21:09.532Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:21:09.532Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:21:15.049Z"", ""info"": {""buttonId"": ""4""}}], ""prompt"": {""text"": ""<h5>How much do you like the song?</h5> <i><i>Trial number 9 out of 43 trials.</i></i>"", ""url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_097.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [1, 2, 3, 4, 5, 6, 7], ""labels"": [""(1) Very unpleasant"", ""(2)"", ""(3)"", ""(4)"", ""(5)"", ""(6)"", ""(7) Very pleasant""]}}",Response,_Response
{},661,2023-11-29 17:21:23,False,,,Response,19,question_page,3,ModularPage,True,99.231.241.163,"{""time_taken"": 17.322, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:21:03.807Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:21:04.403Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:21:04.404Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:21:04.413Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:21:18.510Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:21:18.510Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:21:18.510Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:21:18.510Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:21:18.512Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:21:18.512Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:21:21.100Z"", ""info"": {""buttonId"": ""3""}}], ""prompt"": {""text"": ""<h5>How much do you like the song?</h5> <i><i>Trial number 20 out of 43 trials.</i></i>"", ""url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_062.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [1, 2, 3, 4, 5, 6, 7], ""labels"": [""(1) Very unpleasant"", ""(2)"", ""(3)"", ""(4)"", ""(5)"", ""(6)"", ""(7) Very pleasant""]}}",Response,_Response
{},662,2023-11-29 17:21:24,False,,,Response,16,question_page,4,ModularPage,True,94.8.190.208,"{""time_taken"": 16.433, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 5.95, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:21:11.072Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:21:12.794Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:21:12.794Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:21:12.805Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:21:26.902Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:21:26.903Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:21:26.904Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:21:26.905Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:21:26.905Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:21:26.906Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:21:27.450Z"", ""info"": {""buttonId"": ""4""}}], ""prompt"": {""text"": ""<h5>How much do you like the song?</h5> <i><i>Trial number 36 out of 43 trials.</i></i>"", ""url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_021.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [1, 2, 3, 4, 5, 6, 7], ""labels"": [""(1) Very unpleasant"", ""(2)"", ""(3)"", ""(4)"", ""(5)"", ""(6)"", ""(7) Very pleasant""]}}",Response,_Response
{},663,2023-11-29 17:21:25,False,,,Response,12,tipi,"{""TIPI_choices"": {""Extraverted"": ""2"", ""Critical"": ""4"", ""Dependable"": ""7"", ""Anxious"": ""5"", ""Open"": ""6"", ""Reserved"": ""6"", ""Sympathetic"": ""6"", ""Disorganized"": ""2"", ""Calm"": ""6"", ""Conventional"": ""3""}}",TIPI,True,94.192.14.74,"{""time_taken"": 41.154, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:20:46.264Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:20:46.304Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:20:46.309Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:20:46.318Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:20:46.319Z"", ""info"": null}], ""prompt"": {""text"": ""Here are a number of personality traits that may or may not apply to you. Please rate each statement to indicate the extent to which you agree/ disagree with them on a scale from 1 (Disagree Strongly) to 7 (Agree Strongly).""}, ""control"": {}}",Response,_Response
{},664,2023-11-29 17:21:34,False,,,Response,13,question_page,4,ModularPage,True,92.7.46.131,"{""time_taken"": 18.024, ""platform"": ""Chrome 119.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:21:15.955Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:21:17.857Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:21:17.857Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:21:17.868Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:21:31.950Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:21:31.950Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:21:31.950Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:21:31.952Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:21:31.952Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:21:31.952Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:21:33.948Z"", ""info"": {""buttonId"": ""4""}}], ""prompt"": {""text"": ""<h5>How much do you like the song?</h5> <i><i>Trial number 10 out of 43 trials.</i></i>"", ""url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [1, 2, 3, 4, 5, 6, 7], ""labels"": [""(1) Very unpleasant"", ""(2)"", ""(3)"", ""(4)"", ""(5)"", ""(6)"", ""(7) Very pleasant""]}}",Response,_Response
